Date,AAPL,PG,XOM
2021-04-07,125.25454711914062,124.59539031982422,48.76335525512695
2021-04-08,127.66366577148438,125.06918334960938,48.25495529174805
2021-04-09,130.24903869628906,124.25825500488281,48.14293670654297
2021-04-12,128.5254669189453,124.7594223022461,47.82411193847656
2021-04-13,131.64942932128906,123.11017608642578,48.00506591796875
2021-04-14,129.29913330078125,123.55667114257812,49.39239501953125
2021-04-15,131.71803283691406,125.05098724365234,49.09941482543945
2021-04-16,131.38507080078125,125.06009674072266,48.82368087768555
2021-04-19,132.0509796142578,124.47693634033203,48.668575286865234
2021-04-20,130.3567657470703,125.51567840576172,47.64314651489258
2021-04-21,130.7386932373047,124.69563293457031,48.25495529174805
2021-04-22,129.21096801757812,123.45765686035156,47.625919342041016
2021-04-23,131.54173278808594,122.82491302490234,47.88442611694336
2021-04-26,131.9334716796875,120.36730194091797,47.979217529296875
2021-04-27,131.6103057861328,120.2939453125,48.608253479003906
2021-04-28,130.81704711914062,120.49571990966797,50.07313919067383
2021-04-29,130.7191162109375,121.5135726928711,50.7883415222168
2021-04-30,128.74090576171875,122.34809112548828,49.32345962524414
2021-05-03,129.79856872558594,123.79696655273438,50.684932708740234
2021-05-04,125.20557403564453,123.37512969970703,51.00376892089844
2021-05-05,125.4504165649414,122.38475799560547,52.5375862121582
2021-05-06,127.05647277832031,123.92533874511719,53.03737258911133
2021-05-07,127.7333755493164,123.93453216552734,53.79566192626953
2021-05-10,124.43727111816406,126.245361328125,53.9249153137207
2021-05-11,123.51515197753906,125.62181854248047,52.21014404296875
2021-05-12,120.43486785888672,124.29212188720703,52.489906311035156
2021-05-13,122.59302520751953,126.29121398925781,51.84295654296875
2021-05-14,125.0258560180664,126.55714416503906,53.12810516357422
2021-05-17,123.86830139160156,126.30040740966797,54.369537353515625
2021-05-18,122.47531127929688,125.0074234008789,52.83086013793945
2021-05-19,122.31836700439453,125.2641830444336,51.563194274902344
2021-05-20,124.88851928710938,126.54800415039062,51.4408073425293
2021-05-21,123.04427337646484,126.54800415039062,51.5107421875
2021-05-24,124.6825180053711,126.51129150390625,52.11397171020508
2021-05-25,124.48632049560547,126.94231414794922,50.93374252319336
2021-05-26,124.43727111816406,126.65805053710938,51.52822494506836
2021-05-27,122.89713287353516,123.77861785888672,51.196014404296875
2021-05-28,122.2398681640625,123.6594009399414,51.02989959716797
2021-06-01,121.91614532470703,121.85289001464844,52.857086181640625
